path,category,extension,size_bytes,lines,sha256,status_hint,recommended_action,priority,confidence,evidence_flags,rationale
docs/audits/fase7/lote-I/abogado-laboral-choluteca/ux-produccion.json,docs,.json,1259,46,2d8bf608e2c7a1b10de8c1a2acafe77bda43a5aa26795397fb4a12284b80a9b5,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/abogado-laboral-choluteca/_meta.json,docs,.json,340,10,a661ca56a1df36f2b630bb3c941ff68c5d3abd5f864a66fdaabf24721daf9134,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/cuando-necesito-abogado-penalista-honduras/seo-geo.json,docs,.json,1737,48,e75184d4b1f24627cb890ebb0fb8e8b01db24361fc7a027452db9978bffea572,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/cuando-necesito-abogado-penalista-honduras/decision-final.json,docs,.json,691,24,b7f8d11d52ef267bd02f468f108cc3b725f4aa76d2843c680009b91acdc57149,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/cuando-necesito-abogado-penalista-honduras/legal-a.json,docs,.json,2568,64,3b3a93cc62e79dfc7704d266ddc923991fba674154e7d5c55174f0d5463b62a2,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/cuando-necesito-abogado-penalista-honduras/ux-produccion.json,docs,.json,1291,46,a76c03a46b1becc564a3a8ba88999d8d1613861517398ad30c8c251deeb96e47,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/cuando-necesito-abogado-penalista-honduras/_meta.json,docs,.json,362,10,1cac762945a5b022d6bd6140406a2567c76e4b7f2d657c4767d12f4126196c4c,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/como-elegir-abogado-honduras/seo-geo.json,docs,.json,1754,48,33c85b7f23633a544395785e37fea400d29936efa477b668183de4aafda888fa,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/como-elegir-abogado-honduras/decision-final.json,docs,.json,661,24,b658676ce574f6c9e30e677560e534b4b9a01f9ba6c54f4a69e96cacb88a503e,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/como-elegir-abogado-honduras/legal-a.json,docs,.json,1863,48,8084f1f1620ec0243743d5138302ce20f0084ac37838ca1fab435d7ad8bba779,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/como-elegir-abogado-honduras/ux-produccion.json,docs,.json,1264,46,e80393ae2509b5cd849639417e0a1d7ee12218fe8a2471ac129d5badb7f63393,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/como-elegir-abogado-honduras/_meta.json,docs,.json,334,10,bad835a37ca3cbadf8c5cc168371f5b7c48a704c352cea7189d94e3203372638,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/accidente-transito-choluteca/seo-geo.json,docs,.json,1686,48,5dc9b7b57a3b30aa88ecc3632bc350687c010b197e290c93230b10ba3ff09e42,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/accidente-transito-choluteca/decision-final.json,docs,.json,663,24,97c820f8af01b6851f1157c8b2ab8c1367c9c5633e602a6ddfd132fb352d9fb5,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/accidente-transito-choluteca/legal-a.json,docs,.json,1750,46,b5d565385a5d5b86808f89325efe782aa55f761f0c27497b1b2ca5bff88d7067,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/accidente-transito-choluteca/ux-produccion.json,docs,.json,1263,46,33f0d1bda094f20a373c2d171e564c2976d4854f366ff5269be77bc5fb5ea425,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/accidente-transito-choluteca/_meta.json,docs,.json,328,10,d6202d6362b176ac323f598bb9321c9c8e0392174859e52b9f827786b4168200,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/pension-alimenticia-choluteca/seo-geo.json,docs,.json,1705,48,1e48b5793dacafc0ae67b7d6c2f7896956fb1964505d3e07aa28a2c1001bcf0f,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/pension-alimenticia-choluteca/decision-final.json,docs,.json,664,24,f03aa5e45ea10a8321a4be7cb8097a089f0a2a28b5756a89ec51bd7e4333cda3,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/pension-alimenticia-choluteca/legal-a.json,docs,.json,2706,65,8d29a98f2ed22073fbee82c124669cc41f0f2680aabb5d6c07a7b631010f1d72,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/pension-alimenticia-choluteca/ux-produccion.json,docs,.json,1270,46,851d58de403bf1d3a7185146ab03fc41524c335c359e1ddaf4881aadaa47ae76,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/pension-alimenticia-choluteca/_meta.json,docs,.json,338,10,c71b285d4e16ac8d887823da6f6d2e6d0d2302bfa2aa880f4a0a99da49f1c04d,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/pension-alimenticia-porcentaje-honduras-2026/seo-geo.json,docs,.json,1701,48,0085f137d95c12242607a831ed4f774f5d668197532c066d2f18acda239f0a28,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/pension-alimenticia-porcentaje-honduras-2026/decision-final.json,docs,.json,669,23,02f59fb2d9838d6fe7a2c84e328184502d1524a70def92db94bdc87976aa13c3,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/pension-alimenticia-porcentaje-honduras-2026/legal-a.json,docs,.json,2346,60,64756f44eb8841215366a82f1d6cd6a14280212a6ded54ea4c12f92004c38c83,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/pension-alimenticia-porcentaje-honduras-2026/ux-produccion.json,docs,.json,1300,46,9d0c3022fb90cb2cea7a5ce86fe75fe94c4efc5102d21b5c0b2da2e3fa8e2c49,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/pension-alimenticia-porcentaje-honduras-2026/_meta.json,docs,.json,393,10,748c9e1447337159a1cf1284ab73eb60c49c8fc619565a0482054bcca3987dc3,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/medidas-sustitutivas-prision-preventiva-honduras/seo-geo.json,docs,.json,1744,48,97ff2c2e9b2cbc3c0cb1a7284e5f1fc64b6e2a26dac41859d3698ea010548c65,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/medidas-sustitutivas-prision-preventiva-honduras/decision-final.json,docs,.json,703,24,e7d7841fea2364b077a4bb0882db1b4c928fd83df5a91ea6b0b5a4ec32bc6a3f,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/medidas-sustitutivas-prision-preventiva-honduras/legal-a.json,docs,.json,2233,55,c67780aa99876f5d10b465e87639d4cbed443f155ff7b3893bfef18f7f029be5,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/medidas-sustitutivas-prision-preventiva-honduras/ux-produccion.json,docs,.json,1303,46,614b30f53f7a1c637f0fcce20f4fa678542a73646fa0d8c38c6a387bb923cbca,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/medidas-sustitutivas-prision-preventiva-honduras/_meta.json,docs,.json,360,10,d6748f0b2a7844062a53c26a36052b1787950e00483aed9064cedd71708fd133,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/derechos-detenido-honduras-guia-constitucional/seo-geo.json,docs,.json,1718,48,6277500fb02bcc785df3a095db3338c91cc8c67f264fdfa0faba9e00a07ac585,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/derechos-detenido-honduras-guia-constitucional/decision-final.json,docs,.json,672,23,83fe1a5c8e3ef644d3bda6605e26e9f53e924648282a1aba5f0dbdacb161d83a,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/derechos-detenido-honduras-guia-constitucional/legal-a.json,docs,.json,4010,89,12eb94aeb4c79f279fcb688e5ee63705664250edce194a36ba02ca65b9100686,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/derechos-detenido-honduras-guia-constitucional/ux-produccion.json,docs,.json,1299,46,0e232a4ce57264c95c223114e811039de271c385fdcddb021e7ba4bc03098583,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/derechos-detenido-honduras-guia-constitucional/_meta.json,docs,.json,381,10,f2e0f114a87c7e0437d90f3259c32d677f511a9bb3cb4f4068d78bb45244053c,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/audiencia-inicial-proceso-penal-honduras/seo-geo.json,docs,.json,1707,48,47a5349832deb01292368baefa4e24c14e0fd39203cfe45d6e7d1add6f17af50,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/audiencia-inicial-proceso-penal-honduras/decision-final.json,docs,.json,660,23,690a71bc70e1f491bc72b88587c7cd4206090af863f4c9ce51321ca0f2476327,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/audiencia-inicial-proceso-penal-honduras/legal-a.json,docs,.json,2545,62,16f3d234074df8ee0c6ad9959b42bfd5ccd4c1983cb8b7fe4361bea16ecef647,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/audiencia-inicial-proceso-penal-honduras/ux-produccion.json,docs,.json,1287,46,645fbbeb1189e370782f5a0b6d3264808d86258adb205e8f26f5d09d57f79c3f,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/audiencia-inicial-proceso-penal-honduras/_meta.json,docs,.json,372,10,e6c6dba0289f6a41deb938a50b5c87ae60c07cf26e1e24e22318291b7ef27668,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/cobro-deudas-choluteca/seo-geo.json,docs,.json,1677,48,f6a9ddb8e5b5113fe62c17bb4e6e745082b75c9ca7c603996f22aece943b1959,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/cobro-deudas-choluteca/decision-final.json,docs,.json,651,24,122e03d331239d76b2ad5935750faf53957c4ff411c340e788129edb15fec885,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/cobro-deudas-choluteca/legal-a.json,docs,.json,3076,80,c6f25b56f30f2611e87f3d5f13bd7a855e44914ccde96c08200c92286a1bc282,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/cobro-deudas-choluteca/ux-produccion.json,docs,.json,1251,46,49786770208f8e64df7c4405a9dc3f2114afc6e7376b728a1e9c00f37fb22222,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/cobro-deudas-choluteca/_meta.json,docs,.json,324,10,7e8062344f213b2f282899e4f39c2953d9fa6d809019ed3516df922dd3cf7fb3,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/tramites-legales-nacaome/seo-geo.json,docs,.json,1739,48,b14281cb974ca61f7ed92688442618b3487989dd5522b3b91c005bd25433ed95,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/tramites-legales-nacaome/decision-final.json,docs,.json,653,24,82e616155b476f2b80d2f543a615c08cfe84dbc4de97176f4386ff5ac0588b53,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/tramites-legales-nacaome/legal-a.json,docs,.json,2397,64,035f9ee8a295c1c74561894e9d9926d484287c5d358eea377d2dcbb280baf5b9,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/tramites-legales-nacaome/ux-produccion.json,docs,.json,1256,46,a12bfd63c4264542214b8e7a4890faa952c109b5edc730c4b2d2e2cc73691855,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/tramites-legales-nacaome/_meta.json,docs,.json,328,10,b8c1d0fdb400b29313bc79a6898cd4c9fce3eaf42056e3e4c32124e95b5bf2ad,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/demanda-laboral-choluteca/seo-geo.json,docs,.json,1685,48,6f6b116f95e739176672a8314b2a1141d66c6912f4a0a6d58f8eda0f8ed24f77,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/demanda-laboral-choluteca/decision-final.json,docs,.json,657,24,0bdb8f980acd34ec3e1cc873f88308a529b249eaecfe14e3fcc1b0d4f6d27302,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/demanda-laboral-choluteca/legal-a.json,docs,.json,2642,65,09b4fa5885c98cf9b607ee46bb19071df15c91b87d2880c7f5f4ada280ac3b75,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/demanda-laboral-choluteca/ux-produccion.json,docs,.json,1259,46,5bbcd299c377c0eb82a2b5291f463b4dffd5bd8e58dd672a2fa1888cfa74c248,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/demanda-laboral-choluteca/_meta.json,docs,.json,331,10,16631b6772f62253de428917fe882efcd77cf85f1b0d065d4c97df41c876d383,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/despido-laboral-honduras-guia-completa/seo-geo.json,docs,.json,1717,48,a05c449df02ae440ca6d73cff17d1bcbc6f03ced12d610bb9fc183e80932b77b,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/despido-laboral-honduras-guia-completa/decision-final.json,docs,.json,683,24,606fe54b480713fe5676fdf1a6b25bbdb9c5c50faf5e7b604561c41415cb772f,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/despido-laboral-honduras-guia-completa/legal-a.json,docs,.json,2907,71,2a2775d10f9dfe16c385227a2d82e25a3478bc445299ce33be568a761b24110c,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/despido-laboral-honduras-guia-completa/ux-produccion.json,docs,.json,1285,46,a00277b1504b6089e15ce3c1d5177f261058c14e36abcc9cd9b2a95d4e0a45c2,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-I/despido-laboral-honduras-guia-completa/_meta.json,docs,.json,344,10,9eb61114c7ebe7f5e4143fa7aac2effc6b7d3f2fdf9c2a3af411b03160554f17,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/contratos-confidencialidad-nda-secreto-comercial-honduras/seo-geo.json,docs,.json,1764,48,3f602ed7623d6eaa30c723fc4ee7034bacc9d45dc5bf019b6f17ae789329fa34,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/contratos-confidencialidad-nda-secreto-comercial-honduras/decision-final.json,docs,.json,721,24,c3167d45da29b1e0743857a6d9393c32ecd5678de7407594b41cfafce295df67,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/contratos-confidencialidad-nda-secreto-comercial-honduras/legal-a.json,docs,.json,2344,52,d9c34290f94577bde193156b2ea328d5ed047d46d6b73af284d5ac2ad6e9d434,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/contratos-confidencialidad-nda-secreto-comercial-honduras/ux-produccion.json,docs,.json,1329,46,c6c714ad5845ff88a362c50359a4d10586cc601975563dbf81490d327297601a,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/costos-honorarios-abogados-como-funcionan-honduras/seo-geo.json,docs,.json,1740,48,35d5ccbcd24edb80d76de6ee23e0a7add1ad0f20055d5410eb4989b419953150,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/costos-honorarios-abogados-como-funcionan-honduras/decision-final.json,docs,.json,707,24,848192e7175262756e1137e266534ee59227347201f2b16a0aa678fbf5fedbc6,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/costos-honorarios-abogados-como-funcionan-honduras/legal-a.json,docs,.json,2431,52,58b2439a45648dd447f9a848df16599690c62bfab6827d7bd0f02585e79fcfce,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/costos-honorarios-abogados-como-funcionan-honduras/ux-produccion.json,docs,.json,1308,46,c51f3798d99c729266010bea8a18ada1e61755fee565ac673ca6de114a8a1dcf,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/visas-inversion-rentista-pensionado/seo-geo.json,docs,.json,1731,48,6dfcc9dd61948db86346f333ad8646c07e02cd7b062124ac7d577154b10c223b,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/visas-inversion-rentista-pensionado/decision-final.json,docs,.json,677,24,170a8109e0e999116304930af655238e2893923f22385f65d1e858e3cb2d17d8,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/visas-inversion-rentista-pensionado/legal-a.json,docs,.json,3665,66,cb9ec5b282776e10e280e4546405a3d93b1f39ab83ca8271eac7dd2bfec737bb,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/visas-inversion-rentista-pensionado/ux-produccion.json,docs,.json,1285,46,edb3a06139cfccaea491ec3e2b8ba29d75b2096dc53f9ec3d3b0bfbae3d47a67,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/adopcion-requisitos-proceso-honduras/seo-geo.json,docs,.json,1732,48,ade8f9711c206b1bc115f16a0e6d1e32f90718c334f27d00964caac2b7e93361,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/adopcion-requisitos-proceso-honduras/decision-final.json,docs,.json,679,24,05199417f1b1c2d1e61b9fe7ac156aa9366820d5e25b5a1efcf8796a94376135,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/adopcion-requisitos-proceso-honduras/legal-a.json,docs,.json,2863,60,410122854cb3586ac355d85999e66aad0783ca84dc1e6587e6d7739869da5b50,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/adopcion-requisitos-proceso-honduras/ux-produccion.json,docs,.json,1284,46,d8a456408b3c83e96d2102b61033cdb1217386e331af082157653a811ecc7197,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/etapa-investigacion-proceso-penal-honduras/seo-geo.json,docs,.json,1787,48,23883f2e8f7784c6a83910b95ef38fa24114d9086884c1aba76e7a2f25468a45,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/etapa-investigacion-proceso-penal-honduras/decision-final.json,docs,.json,689,24,ff0922736817cd24580b7a284f9b4322fd99623774676b4dab6cba7592359322,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/etapa-investigacion-proceso-penal-honduras/legal-a.json,docs,.json,2785,61,99bc48fd0c94f6e2f01ce42b860c5849a31fa64708f67bccc557f7f007e0827a,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/etapa-investigacion-proceso-penal-honduras/ux-produccion.json,docs,.json,1291,46,9f1e544fb00df3967ded98ed66ced10593d4d2e1a28b68f54e7968eecb12f911,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/derechos-consumidor-financiero-honduras-cnbs/seo-geo.json,docs,.json,1728,48,63a92a40bfe8745a4643f387399797879985571de7fc44d7fc5e9bb0ce124c9d,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/derechos-consumidor-financiero-honduras-cnbs/decision-final.json,docs,.json,695,24,6c702ddafbfa8bf74bdf45e170c55021ab8ef06b1ba2df511e788eda6b2aa110,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/derechos-consumidor-financiero-honduras-cnbs/legal-a.json,docs,.json,2186,52,62f1c25ee8287955393409fe3078aa5ea23fd67991e988c29cdaa9d593c09b14,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/derechos-consumidor-financiero-honduras-cnbs/ux-produccion.json,docs,.json,1298,46,84a3ba4d758be517f1307f984cf77333a787806a441d5fb8d5efcfe3f4075129,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/impuestos-pequenas-empresas-guia-basica-honduras/seo-geo.json,docs,.json,1740,48,845a4e48a6aca313efd48f7a2950126e82932b12a6af6c21db6d39fd1bc9512c,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/impuestos-pequenas-empresas-guia-basica-honduras/decision-final.json,docs,.json,702,24,8d8b284df3e8d2ba5f9284cb4f6304fff4ee206842eb7b9727041b2b4179bdb4,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/impuestos-pequenas-empresas-guia-basica-honduras/legal-a.json,docs,.json,2069,56,27d02c1697b831a766ca6c37635b7a63d7015ec780b07ed3cdaefffffd443ec5,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/impuestos-pequenas-empresas-guia-basica-honduras/ux-produccion.json,docs,.json,1300,46,5099c2dfa1fb5c1b24850ef5d7e1321382b782fe7972513684270155fb902447,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/derechos-trabajadora-embarazada-honduras/seo-geo.json,docs,.json,1704,48,81313f751e186eb6b5ce88a778efa1c9c2d8f68582c1ebb5b84c7eaa96f1138f,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/derechos-trabajadora-embarazada-honduras/decision-final.json,docs,.json,660,23,e65c596f054cc9c436c1a91425df3cc942915a5a014e2a53a8e97b2d57e094bc,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/derechos-trabajadora-embarazada-honduras/legal-a.json,docs,.json,2991,66,4aae9cdd3be9047776c7e553ca50054c753622e49f7990bec485e7221cd2584d,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/derechos-trabajadora-embarazada-honduras/ux-produccion.json,docs,.json,1289,46,888b91b1c2ff36004b938f3cf1f08ccad5c9e042a454e846b2b588ba71e824f6,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/competencia-desleal-como-denunciar-honduras/seo-geo.json,docs,.json,1769,48,c4f22dd3d99632885ba58accdf5e481c1f2190ce01083d8926ebdb432933431d,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/competencia-desleal-como-denunciar-honduras/decision-final.json,docs,.json,691,24,ecbe199254cb4a7e5eb3d490a83fab60ce83d60babf91580b3330117ce9ea946,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/competencia-desleal-como-denunciar-honduras/legal-a.json,docs,.json,2374,52,cc12e7e4de52c720a0b7fa196bbf443dc9f06ca33112d0371ee19428982a6c37,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/competencia-desleal-como-denunciar-honduras/ux-produccion.json,docs,.json,1297,46,26559d72468c3b59c2d82a22a0419c011f76f80846553e9fc9781804891cedb0,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
docs/audits/fase7/lote-E/responsabilidad-medica-mala-praxis-honduras/seo-geo.json,docs,.json,1730,48,82045e50f5cd955c97af8aaae6eff9ec76a3966db6f87d0a3200b77903b967c0,review,MANTENER_Y_REVISAR,P3,Media,,Revisión ordinaria.
