id,source_file,source_row_or_section,path_or_object,domain,original_priority,original_recommendation,current_status,current_evidence,decision,implementation_commit,tests,remaining_action,risk,production_required
ANN-INVENTORY-2428,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2429,docs/audits/fase7/lote-F/isv-impuesto-venta-tasas-obligaciones-honduras/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=e9a5aa003a625a50d874b6b720d2a13c9866d1006782c174393afbe7dee38d5b. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2429,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2430,docs/audits/fase7/lote-F/isv-impuesto-venta-tasas-obligaciones-honduras/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=6b7f869c724d39b5e5497855fb65a5b51860655f5e26aaaa01391faf76b913ba. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2430,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2431,docs/audits/fase7/lote-F/isv-impuesto-venta-tasas-obligaciones-honduras/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=b28774d6a97ac8b0cf4e57434590755628ec38f95e7031ec2cc0950bb7c86e5b. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2431,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2432,docs/seo/fase-4/checklist-perfiles-locales.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=6efbc6c717e077b9f682e55fd59824c1db3850d53e6b81f899836e0b9f96fe81. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2432,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2433,docs/seo/fase-4/fuentes-local-espana.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=f52f4af31823af3523c35563c30bce7261bca992714cd6b92ef81516883449f9. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2433,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2434,docs/seo/fase-4/riesgo-paginas-puerta.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=dce6f5fbbfa84493fdeb2f7e27c1fbd7826deafad2deb5948591f0adb115e3dc. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2434,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2435,docs/seo/fase-4/cambios-paginas-locales.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=1554fa92cb8ab8d205fa8f8f7beef9d83ae6fa947ec22d2916a6484ac52e4c1b. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2435,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2436,docs/seo/fase-4/validacion-final.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=b46d8bea600beedef70a00f6d29e677e43d058fc536bf0468c8916e8729f796a. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2436,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2437,docs/seo/fase-4/inventario-local-espana.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=a005d49c79c1c5dfab6daaa06780520ed29e7367d27c6e91a8610a951c8c4a54. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2437,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2438,docs/seo/fase-4/cambios-hondurenos-espana.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=1cbc3199e6d6cc066408ef4f5e5309e4aa9e9ce1b00764b0b3c547aa2fc99061. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2438,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2439,docs/seo/fase-4/eventos-local-espana.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=704638bddf563dbbd03157c117d4ada372770407a1c7c6dd036cdf862848981b. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2439,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2440,docs/seo/fase-3/clasificacion-servicios-secundarios.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=ccc5b42e802faf9695919244f2928ed009fd9370e4f49dbdf1c68a1b134ca711. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2440,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2441,docs/seo/fase-3/cambios-servicios-prioritarios.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=78e7edfe8a0ca46d530ddcfd072c0c85593a766fef1a52b4a4582ed1ec89c34d. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2441,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2442,docs/seo/fase-3/validacion-final.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=0148401b4d623bab97a16fed74c031ce9ea1892dd73f2e7ed7b8aef6d3970b2a. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2442,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2443,docs/seo/fase-3/fuentes-servicios-prioritarios.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=a609281a37704189cd477ddbbf791e9c2270d4594323ba04d3e5b78fa003068d. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2443,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2444,docs/seo/fase-3/inventario-servicios-prioritarios.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=5861c1802f6baac9fb176c0c724343749f7f8a5b75493950e09539858d331ab8. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2444,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2445,docs/seo/fase-1/matriz-identidad-equipo.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=32e2cbd19133af30d36d2760094b80c89fb36eccfa594caaaf0562527bef6a94. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2445,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2446,docs/seo/fase-1/revision-juridica-fase1.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=1147739a45e225347e5ebef0d78aaceaebf10a06fc64d10cc64de9a79c08930e. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2446,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2447,docs/seo/fase-1/decisiones-implementacion.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=0dba4817b66dcf71db49a3d491524b13bcf326889c77dec3e1fe98644a9623fa. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2447,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2448,docs/seo/fase-1/fuentes-oficiales.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=233d7a7583b866fdecc8087e764d9f1a0b4104031e3ace8aea3385cae42fc3b6. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2448,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2449,docs/seo/fase-2/arquitectura-paginas-centrales.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=a5d3f999b18806f2f12fe7a4a68ef5c94cc1bf8f75f1c81af27dbe8033248313. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2449,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2450,docs/seo/fase-2/cambios-contenido.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=1bed2b78c4993342920a341fa46c8789ab938fee533ff3d4aacc58e03638aa59. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2450,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2451,docs/seo/fase-2/validacion-final.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=7f60081303ba4c437f04a0b6592955cb595877ced3b559060dc6e923962c88bb. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2451,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2452,docs/seo/fase-2/eventos-conversion.md,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=73d4db19fa38b05deef402f0ee9a7edd154f65b432ba8c25cc58921fb2e726a5. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2452,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2453,docs/design/fase-5/auditoria-visual-actual.md,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=f8da8c26eb8422a933a6ee25ab8e8711de6bbeed4f22b1f888fd55dfce7ab422. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2453,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2454,docs/design/fase-5/validacion-visual.md,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=62384a912954ceb5125f8101c0c5027fa7d77f44cefc45bcaba2082c127e96ad. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2454,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2455,docs/design/fase-5/cambios-por-pagina.md,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=35b8db7fa8e70ec67b9cb17a4e50e9e9ae2bb0abe81d450239ee0b9e33a01a30. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2455,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2456,docs/design/fase-5/accesibilidad-responsive.md,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=97dcd881d1471ba67215d967f74e0c01f63627ab4938159cce2aea964d90d0df. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2456,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2457,docs/design/fase-5/design-system.md,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=1df7122becec6ccf9206883c0c82d0042c4a98d55bfe593b53c7235a26d58e66. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2457,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2458,docs/design/fase-5/matriz-migracion-componentes.md,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=d72766f8260338546767954557f0bd2b06aee14169762e4b044398a8ab867a29. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2458,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2459,docs/design/fase-5/inventario-componentes.md,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=0fb9941b68ceccf6cc761487ddf2c9646115a1f2a420482529be495c91169c44. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2459,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2460,data/blog/types.ts,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=5c33e8248ea5786cf295dba48962e3e91691fd322ecfcfe1db60b9312d7407a3. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2460,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2461,data/blog/categories.ts,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=29a0602a92f1ae0f8c23fc3c26480b11bd982b00f0d705723834876c2a913c2e. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2461,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2462,data/pdfs-articulos/Ley de Derecho de Autor y Derechos Conexos D  4-99 E.txt,repository,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=fbb2d40ab09a71ac5ae78ee523a9d3085702728cf9e152c15d495b32dcc8ccd6. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2462,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2463,data/pdfs-articulos/codigo_de_familia.txt,repository,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=294bc498ac3d1135d52cb23b7c94ebc55f165efd68c2b4d1a03a24eefa8f035d. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2463,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2464,data/pdfs-articulos/LEY DE PROPIEDAD INDUSTRIAL (actualizada-07).txt,repository,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=24fcb9f7f0ece8cdf3b6a73c7abcbe2cb324fec83950dd6a00de5d1d2c1e9a65. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2464,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2465,data/pdfs-articulos/honduras ambiental_104-93.txt,repository,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=7940d1ef21eeda2aff367fcf166fb4076867f5185f83799411d2e13ee58f3e46. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2465,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2466,data/pdfs-articulos/Honduras - Ley de Conciliaci#U00f3n y Arbitraje.txt,repository,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,NO_LONGER_APPLIES,Ausente de HEAD y sin una ruta única equivalente; el hallazgo histórico ya no describe un objeto activo.,NO_LONGER_APPLIES,,npm run verify; git diff --check,,Medio,false
